"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
37be0997,query,63,386.852
b8bde1e6,index,18,40.496
b8433852,query,182,349.144
38ac811b,explore,22,129.941
38b65c3c,welcome,42,31.677
b86af77e,query,221,411.397
388c55bd,query,404,375.311
b92ce7cc,,40,
38c9aa45,query,49,394.605
38bf1b60,explore,101,70.622
38ac05cf,explore,51,130.954
3879d61c,explore,210,89.284
b72c4545,welcome,10,35.683
b748f907,explore,83,111.089
b8afe469,query,39,436.692
b896c6dc,explore,87,122.991
38191c28,query,74,395.447
b88f6355,explore,114,104.751
38ac05cf,explore,49,120.779
b7df00a5,index,4,47.011
384600d3,explore,123,124.090
37c2873b,query,17,283.185
b8433852,query,149,359.992
b7f88841,welcome,9,27.811
38a373ab,explore,152,134.695
38aef102,query,64,394.172
391ed5b4,query,90,380.179
3776b24a,welcome,7,35.451
371d3813,,101,
b93cc537,explore,58,73.478
384600d3,,55,
b7c5d1d9,query,111,369.844
b92bf6e0,query,37,448.979
b8d38338,query,64,369.975
b8a596e6,welcome,48,26.539
38f40e26,index,21,59.241
b82793e2,query,32,342.594
37a8612a,query,19,409.018
b7999f78,query,20,385.896
39058bff,query,17,292.615
38e5d79d,explore,22,48.746
38bc55d4,,10,
38c69c32,query,294,432.223
381a33cd,explore,22,141.066
388d5bcf,welcome,34,34.382
b6ba0b30,query,50,365.023
3897dded,query,76,301.959
b8bde1e6,query,211,256.793
391157fc,welcome,7,33.926
b7c81011,explore,22,89.899
3954623d,explore,26,150.722
3799f775,,69,
37d367f6,explore,22,69.283
3771314f,welcome,28,34.208
b8922a5d,query,35,409.392
b8a5833d,query,39,440.480
b794d301,welcome,7,26.839
38c929f4,query,115,352.494
b8c70c23,query,53,380.057
b8da4668,explore,76,177.824
389e226e,query,101,458.439
b8ed5eee,welcome,46,33.852
3865e9dc,index,40,33.967
39050479,query,147,469.052
b8af04ba,query,17,341.578
38c69c32,index,23,33.824
b91b7c4d,query,36,378.581
387103e9,explore,257,61.951
36e330c4,explore,74,80.094
b87879f8,explore,22,32.798
365440f2,explore,135,109.862
359e5394,explore,72,107.294
b8b0e001,explore,22,98.821
3814c86b,query,257,415.946
3776b24a,query,203,426.156
b67a8a28,index,109,57.663
38fd099c,index,17,48.123
365440f2,index,4,26.179
b8e44f4f,welcome,45,29.189
b96619c7,,72,
394fc4cc,explore,190,143.052
b745a09f,explore,107,100.863
3976aa28,query,96,383.144
b88ae8bf,query,147,378.908
b6737834,,77,
3850d040,query,80,368.646
3854ad28,index,40,55.740
b89ca3b9,query,96,417.015
389d4cd7,welcome,7,16.212
37fd63e9,explore,147,111.588
b92a2d09,explore,36,84.262
38de6e97,explore,160,89.288
b903eb9b,index,4,49.806
b8eb1920,query,50,326.901
b91e3344,query,222,383.382
392578c2,query,32,257.153
381a33cd,index,5,70.920
b83d69d3,welcome,13,28.806
3844045c,welcome,7,30.211
b8c1d3b0,query,17,282.195
38ac811b,explore,285,152.066
38a32319,welcome,9,25.858
b91c3392,query,157,426.369
38a373ab,query,101,309.929
b8bd3816,,18,
b7ccdbc5,,74,
b92bf6e0,query,99,445.640
b7d323af,index,47,45.260
385f2809,query,121,317.971
3771314f,explore,24,117.423
38c69c32,query,25,420.218
395dace3,query,17,407.637
b90c6136,welcome,44,26.586
38c46a0c,query,17,457.908
39170def,explore,22,87.937
b88f6355,query,17,355.463
3903fdbb,explore,55,120.847
36c8dca3,welcome,7,26.926
b67a8a28,index,41,49.787
b85acdd7,query,454,404.521
38c1a071,explore,194,121.316
3919b62c,query,19,403.125
b8241c8c,welcome,8,41.048
3725d6c9,,95,
38decbdd,query,132,378.553
380dfc80,index,19,56.335
b6d4dad1,query,38,401.797
b8433852,welcome,45,33.246
37d367f6,welcome,7,10.108
b92a5b01,welcome,32,33.288
b7c778b1,welcome,7,37.990
b8565f4f,explore,32,161.989
b8b32f0c,query,17,285.791
b842e96f,explore,247,77.792
38d4ecba,query,98,356.189
b8d8673d,explore,32,156.930
b9086eff,welcome,12,30.977
b9121ceb,explore,118,75.073
b8cadae2,explore,210,156.709
b8e5fac0,explore,51,134.708
389e226e,query,111,412.421
b8494e5a,welcome,7,32.055
b85a6507,explore,22,76.560
389d4cd7,explore,158,68.828
b908ea78,query,24,344.645
b6ba0b30,welcome,20,34.931
380dfc80,explore,148,121.585
b8aa8b4b,,36,
3991357d,query,159,403.896
3984f7cd,explore,254,96.907
38cc351a,,67,
b83d69d3,query,81,425.660
38bc55d4,explore,70,145.589
371d3813,explore,22,128.431
3734aef4,,59,
b8be2b74,query,200,493.343
3847e885,,10,
b8a72e37,query,60,407.810
38c0b829,query,71,340.618
b794d301,welcome,23,25.111
3848cdca,,92,
3844045c,query,67,378.812
388e8709,index,21,61.721
b84bb747,query,17,420.090
3910d42a,query,72,443.098
b8fb4a9e,index,26,61.342
3887fb46,index,31,51.486
b8e44f4f,query,127,454.421
388db222,explore,132,128.063
39872375,query,50,461.162
3799f775,query,17,354.670
b8af04ba,explore,22,127.432
b9056c91,explore,299,105.824
3844045c,,75,
37cfb913,query,92,376.812
b6d4dad1,query,25,326.041
b92bf6e0,explore,26,88.089
38e5d79d,explore,339,187.554
380dfc80,explore,386,81.724
b90c6136,query,17,520.154
b85acdd7,explore,106,148.984
3887fb46,query,131,376.188
37b64c9b,query,62,280.314
38264fef,query,171,464.398
b885b146,query,22,363.487
38c46a0c,explore,97,134.030
b706be85,query,188,360.106
378076cc,welcome,7,32.627
b904372e,,10,
38031905,explore,255,98.102
b794d301,query,89,318.080
b909f606,explore,198,63.029
b7f88841,explore,40,182.462
38690aa6,query,17,450.842
b86af77e,welcome,22,28.481
b8332135,explore,117,161.505
b84bb747,explore,226,140.966
3847e885,query,61,350.640
3910d42a,query,85,331.514
b7f88841,query,184,474.149
b7c5d1d9,explore,27,128.056
385a243e,index,15,11.828
3919b62c,query,29,379.335
b78ff068,explore,22,132.400
38099db4,query,47,287.328
381f8cc4,explore,196,138.596
b794d301,query,17,352.356
b8e1539d,query,116,403.003
b90d08ed,welcome,8,35.343
379b6974,query,26,318.632
388c55bd,query,126,380.687
3954623d,,15,
39031f59,,80,
3850d040,welcome,14,34.288
37312709,query,138,299.896
b8d8a339,welcome,46,37.689
3826e4e6,query,71,477.774
388e1bf1,index,83,57.326
b745a09f,query,41,343.138
b9121ceb,welcome,10,19.455
382b52fc,welcome,27,23.214
3840c872,query,134,355.005
b7b846fd,query,36,402.006
3853659b,explore,22,54.318
b745a09f,explore,22,168.144
b8b2c27e,index,41,30.552
37445d9a,query,175,354.222
b7c35fd2,explore,133,79.345
b8c1d3b0,welcome,26,22.698
38b9bac5,explore,22,63.778
36e330c4,welcome,9,28.921
391ed5b4,explore,40,113.028
b888ff2d,query,186,260.609
b8bd3816,query,81,495.408
391ace9d,query,28,363.779
38d4ecba,query,114,392.699
b81b5daf,,44,
389d4cd7,explore,96,117.138
3929acfd,explore,278,134.370
b8a6f1e0,explore,61,159.149
b8922a5d,query,52,375.776
386498cb,explore,301,154.677
37c2873b,welcome,15,22.111
37b62225,welcome,8,22.681
39176b84,welcome,16,31.923
38536883,welcome,7,19.916
3771314f,index,10,18.349
b8ac1d26,welcome,74,30.264
b8e44f4f,index,23,40.374
38a373ab,index,12,33.727
391d62b8,query,17,343.560
b8a70842,query,173,422.334
3840c872,explore,22,103.146
3838d940,,44,
38828c5e,explore,31,155.297
382be008,welcome,12,15.267
38a69769,explore,45,150.160
b7c778b1,explore,59,86.193
38668a63,query,123,413.355
388e1bf1,explore,22,127.667
38c46a0c,query,51,439.278
b8be9a49,index,39,41.239
38670b73,explore,22,168.043
b88b5558,query,17,369.420
38f40e26,index,26,47.185
b80f0c96,explore,22,41.780
b7bf5ae9,query,81,446.972
391d49cd,explore,70,71.518
36de2ba7,query,198,301.113
b91e3344,index,69,36.567
3854ad28,explore,346,77.187
b8a70842,explore,283,112.556
b8c1d3b0,query,71,350.300
38a6ac9c,explore,58,181.626
3732a64a,explore,130,121.796
382b52fc,query,50,325.237
3936265d,index,5,60.208
389c70df,query,19,374.412
38a373ab,query,17,319.791
b82c959a,explore,96,100.154
359e5394,welcome,21,35.613
b8b87069,explore,42,114.379
3944a59f,explore,121,105.996
39031f59,,36,
38102dae,welcome,8,38.721
b8a5833d,explore,457,42.985
38bf1b60,query,328,394.367
389c70df,,128,
38c46a0c,index,4,47.078
b882159d,explore,22,85.674
3936265d,explore,92,149.751
383f483b,query,38,358.439
380f0d2e,query,146,453.929
b888ff2d,query,53,387.296
38de6e97,welcome,20,23.366
38bf1b60,index,37,44.741
38af6884,welcome,8,21.004
b8c1d3b0,query,41,415.738
b9437227,welcome,21,11.625
b72fa2ad,query,142,464.297
38c9aa45,welcome,14,20.147
b85a6507,,15,
3874b38d,query,40,395.414
b899bb18,explore,117,69.770
383f483b,query,17,413.646
373a275a,query,117,465.519
37d3cd77,query,17,446.116
b896c6dc,query,56,404.995
380b2935,welcome,7,21.897
38e6ad4c,welcome,34,40.589
38b65c3c,,162,
b8bde1e6,explore,41,100.091
383453c7,explore,22,119.356
b88ae8bf,,42,
b5c22137,query,67,346.740
38bc55d4,welcome,9,36.404
b9437227,welcome,37,28.060
37de35fa,explore,57,70.069
b882159d,query,69,335.078
b904372e,,27,
37e04acf,query,24,419.066
38a373ab,explore,41,103.473
b90edf61,welcome,53,29.840
39171564,explore,84,64.625
b908ea78,index,5,46.364
b92a5b01,explore,252,67.905
3847e885,index,11,36.761
b8cadae2,,10,
38031905,query,308,307.123
b8ead05f,query,40,423.102
386c50af,explore,22,121.600
383fb7cf,welcome,23,24.902
b72c4545,query,74,439.642
388a2350,explore,139,62.324
b8433852,explore,568,114.604
b7a964eb,query,45,178.009
b9437227,explore,129,56.784
385f2809,query,60,381.856
37de35fa,welcome,31,14.219
b8428a70,index,8,48.500
b810006a,query,31,397.349
36c8dca3,query,68,318.096
b940f34e,query,52,331.587
37d9fc22,query,17,383.297
b7d323af,query,17,228.525
37b5fe92,welcome,7,34.207
38c68fed,query,183,412.226
b6ba0b30,index,11,61.258
371d3813,explore,70,158.350
b903eb9b,,180,
388e8709,query,30,385.091
3924c548,query,162,395.976
38decbdd,,109,
38c02c0a,explore,274,93.053
b84bb747,query,32,361.902
3732a64a,query,69,486.540
b8433852,explore,48,57.059
385d51ea,query,131,424.526
b8bde1e6,explore,62,93.780
b84bb747,explore,192,118.980
349e8507,query,125,308.523
38cdcea8,welcome,13,31.145
b7ee02cf,welcome,7,41.998
388c55bd,explore,22,79.547
b6ba0b30,query,61,333.599
37cfb913,welcome,7,39.337
b9086eff,welcome,24,28.936
b85a6507,welcome,8,32.131
3740c691,explore,35,104.013
391ace9d,query,17,327.702
b8922a5d,explore,55,149.218
b81b5daf,query,217,486.053
b8cadae2,,35,
b9437227,index,23,70.239
b70bbb2d,query,140,378.051
b8c70c23,explore,47,85.385
3826e4e6,explore,22,79.204
b7df00a5,explore,74,78.075
38c929f4,explore,298,97.576
373a275a,explore,22,119.696
b933e9a4,,72,
b7999f78,index,34,71.775
b7f88841,welcome,43,34.193
392578c2,query,73,293.280
38a24c06,welcome,92,12.523
36e330c4,query,17,396.020
b8e5fac0,index,8,70.200
38cc351a,explore,122,110.603
b7d323af,welcome,104,19.280
38bf1b60,explore,29,112.205
b96b731a,,21,
b8fb4a9e,explore,64,139.429
38a373ab,query,23,391.602
b7ccdbc5,query,17,298.209
349e8507,,47,
367b6c76,explore,105,127.805
b90f1625,explore,59,95.510
b7fd6e61,explore,174,147.900
b8fb4a9e,explore,135,205.432
b83cc372,query,26,265.558
38bf1b60,explore,23,146.951
b807bff1,,76,
b78ff068,query,122,493.328
b8d8673d,welcome,17,23.594
38de6e97,query,359,304.192
b7ccdbc5,,119,
b84bb747,explore,43,152.955
b9001d55,explore,229,44.245
b8be2b74,explore,22,71.145
38b9bac5,explore,235,74.724
3727a3ee,explore,84,132.662
b8e44f4f,explore,173,111.085
371486e8,query,175,472.126
b6d4dad1,explore,82,99.731
b933e9a4,explore,22,111.410
3897dded,,10,
b87879f8,welcome,7,22.619
b636a8a8,,66,
b8b2c27e,query,227,322.241
389c70df,welcome,46,44.963
38c68fed,welcome,53,27.584
3936265d,index,20,54.647
b745a09f,welcome,28,45.636
386d528d,explore,115,137.193
373df892,query,25,381.643
b8eb1920,explore,231,115.470
b8565f4f,query,226,376.209
b8fb60fc,explore,311,142.579
38f861de,explore,39,164.580
b7fd6e61,,10,
38f40e26,welcome,7,15.131
b8433852,explore,303,126.328
37b62225,welcome,70,27.962
b885e6f6,,10,
382b52fc,query,161,449.577
37445d9a,index,5,33.437
3919b62c,query,17,222.417
b850d2ad,,51,
3904ac55,welcome,119,33.068
3696ee5f,explore,24,29.479
b8817cbe,,18,
38cbc915,welcome,24,28.832
3903fdbb,explore,22,192.268
b91948f1,,17,
38b03159,explore,22,112.936
37fd63e9,index,17,79.505
359e5394,explore,227,133.050
38c02c0a,query,17,396.791
b7e9b663,query,69,355.677
b90d08ed,explore,32,44.931
3771314f,query,17,421.700
389239a3,query,22,398.015
b90230e3,query,34,366.664
3919b62c,query,47,429.029
3910d42a,query,52,369.828
373df892,,78,
b9056c91,query,98,285.410
39115b21,query,123,226.245
38102dae,index,14,41.949
b90ac543,explore,420,97.673
37b8bebe,welcome,58,28.256
38d4ecba,index,6,45.707
38c9aa45,,156,
b7fd6e61,,107,
b8ab5bb4,query,230,464.750
b8d38338,welcome,9,21.029
b9056c91,query,81,353.772
b8e5fac0,,10,
38fd099c,explore,182,48.411
38c46a0c,query,359,309.537
392dc8b9,query,44,317.404
b8fb4a9e,welcome,39,25.397
3853659b,query,32,366.731
38bc55d4,query,140,346.600
b9263fad,,10,
383453c7,welcome,7,44.233
b807bff1,index,29,35.290
391ed5b4,explore,244,171.299
b7f88841,query,40,345.842
b8d8a339,query,31,422.256
38d0ea32,explore,22,110.144
b8eb1920,welcome,7,30.604
391ace9d,query,17,349.053
3771314f,query,222,361.371
3954623d,explore,22,107.703
38cdcea8,explore,88,149.983
38b03159,query,36,348.030
3850d040,explore,81,101.148
394bfa4c,query,17,424.474
3850d040,,49,
39050479,,21,
388db222,query,161,388.636
37d9fc22,explore,22,136.011
b9263fad,query,152,328.260
383f483b,explore,198,134.409
3785b7b3,query,19,290.079
36b92534,explore,22,20.645
b8433852,explore,22,151.822
b82793e2,explore,86,135.534
359e5394,query,17,423.744
b86d686f,query,239,453.605
b8a01e79,,10,
b90230e3,query,375,335.845
b7c35fd2,welcome,142,37.525
384b86c7,welcome,21,34.369
b8241c8c,query,25,327.220
b8b32f0c,explore,22,150.558
38da2018,explore,84,70.938
b6737834,index,16,59.927
b7c5d1d9,query,220,510.450
38c929f4,query,264,424.789
3732a64a,query,17,392.212
38c1a071,explore,114,114.184
38031905,query,254,410.671
b90ac543,index,9,49.135
b7683e47,explore,22,118.640
394fc4cc,query,94,406.337
b842e96f,query,17,311.399
b8a6f1e0,,66,
363d7725,welcome,38,17.585
38e6ad4c,explore,118,90.862
b72c4545,query,37,423.880
359e5394,query,17,398.035
b8ead05f,query,34,450.251
b9437227,query,17,395.702
b7ccdbc5,explore,300,150.505
b8adb447,query,17,275.704
b8b09699,explore,48,78.317
38eb2205,query,49,255.923
37de35fa,query,17,468.011
38a373ab,welcome,7,27.567
b8fb4a9e,explore,63,173.201
386c50af,index,33,69.567
3850d040,explore,56,72.627
38828c5e,query,17,388.537
b8aa8b4b,query,17,509.234
b8565f4f,explore,131,47.957
37d367f6,explore,414,130.731
3840c872,explore,142,174.606
3903fdbb,explore,43,114.526
b70bbb2d,welcome,15,41.085
b745a09f,welcome,8,23.511
b7a2ab15,query,17,337.363
b8772f85,welcome,7,29.307
390907fb,welcome,7,24.484
39058bff,explore,22,134.452
b90d08ed,welcome,7,31.981
b8e5fac0,explore,24,77.048
389d4cd7,query,43,395.077
37d367f6,welcome,7,27.011
b8ac1d26,explore,277,135.527
b8aa8b4b,welcome,15,33.988
37a8612a,welcome,27,29.751
396fa6ac,query,69,427.478
37be0997,,24,
380dfc80,query,107,433.492
39170def,query,17,383.633
b903eb9b,query,29,346.247
b86af77e,,73,
38ff9881,welcome,18,14.652
b8bf42e3,explore,22,139.719
38c8566c,query,17,348.168
b6d4dad1,explore,322,71.804
38a24c06,query,17,317.480
38ac05cf,query,136,447.741
3919b62c,explore,22,167.909
3910d42a,explore,393,151.734
38e6ad4c,explore,197,159.284
386e4c96,query,52,282.983
388c55bd,explore,290,91.055
391d49cd,query,17,327.427
b8773702,explore,260,97.261
b8ac1d26,welcome,21,26.796
b9437227,welcome,48,20.978
b8a6f1e0,,10,
3776b24a,index,4,41.473
38099db4,welcome,44,41.912
b8d8a339,index,23,42.685
381f8cc4,query,65,386.889
3897dded,explore,22,140.167
37be0997,query,22,352.312
389e226e,welcome,84,25.180
b78ff068,query,88,435.275
b842e96f,index,11,29.870
388c55bd,query,137,415.203
38536883,explore,164,175.369
b807bff1,query,55,394.610
363d7725,explore,146,4.899
b83cc372,explore,119,121.739
392dc8b9,query,106,421.863
39443484,explore,22,201.682
b89943b9,query,35,322.026
378076cc,welcome,42,31.847
39115b21,explore,25,97.107
3854ad28,welcome,7,23.307
36de2ba7,explore,64,67.892
38cc351a,query,97,405.870
349e8507,query,17,489.293
b7f88841,query,17,332.266
b8a5833d,query,34,460.436
b7803c53,query,72,457.247
383fb7cf,query,95,396.533
b8e5fac0,welcome,22,27.864
3816bfca,query,60,417.317
38cc351a,index,8,39.206
b92ce7cc,index,21,51.048
b86d686f,welcome,42,41.244
b6d4dad1,index,29,54.005
b90edf61,welcome,7,35.008
b885b146,query,160,374.311
38b65c3c,query,41,392.168
381a33cd,,10,
39292953,welcome,23,32.050
b8d8a339,index,101,46.431
b6fcb664,explore,61,67.577
38690aa6,query,299,438.593
38c68fed,index,9,38.240
3897dded,query,176,336.362
b84bb747,query,101,346.387
b842e96f,welcome,17,27.604
38c02c0a,query,166,477.872
380b2935,welcome,33,35.507
b90ac543,explore,205,44.916
37497695,welcome,11,37.800
3853659b,explore,26,62.140
b7d323af,index,30,55.396
3991357d,index,8,62.838
38d7b251,query,150,392.144
b72e705f,explore,22,80.244
38264fef,welcome,7,26.416
385f2809,query,17,446.348
3726ab3e,query,74,393.610
37445d9a,welcome,37,11.387
b85a6507,explore,75,122.716
b8aa8b4b,welcome,24,39.143
b8fb4a9e,explore,90,91.927
b8332135,query,62,346.502
37fd63e9,query,172,441.896
b8af04ba,query,17,323.011
386498cb,welcome,13,33.286
38ac05cf,query,17,365.748
3919f44c,welcome,18,25.383
37d3cd77,index,29,41.460
386c50af,query,33,452.287
b88a3045,explore,22,140.771
b8b0e001,explore,491,100.988
b909f606,query,117,382.263
b9323ca4,welcome,49,42.561
b940f34e,explore,75,117.915
3879d61c,welcome,39,22.644
3785b7b3,welcome,27,40.909
b88f6355,query,87,349.030
3847e885,index,4,68.430
b9086eff,query,297,420.374
388a2350,index,16,38.994
b8ead05f,index,46,7.930
b977db22,query,256,421.305
b89ca3b9,welcome,7,37.086
b8fb4a9e,query,66,456.961
388fb737,explore,104,108.865
390042db,explore,74,112.442
b72c4545,index,27,68.588
390042db,query,21,313.097
b92ce7cc,welcome,12,33.230
3816bfca,explore,22,148.607
3952c0f7,explore,430,143.750
392578c2,query,19,411.563
35ef71aa,query,71,351.259
b850d2ad,welcome,69,31.196
b6fcb664,index,77,41.513
37b64c9b,welcome,15,40.069
379b6974,query,50,383.249
b90880a7,index,10,35.851
3952c0f7,query,49,315.762
b977db22,query,110,343.642
3727a3ee,,24,
38ff9881,welcome,64,33.755
3776b24a,query,238,307.490
38dca4c1,query,145,469.653
367b6c76,index,58,88.393
38da2018,query,102,315.664
383ea1f5,explore,105,106.802
37445d9a,,50,
38bf1b60,index,33,56.288
b87879f8,query,17,339.038
b9086eff,welcome,22,15.558
b8be2b74,welcome,87,33.567
388e8709,welcome,7,16.096
393fe225,explore,73,113.191
b8494e5a,explore,161,103.822
b8c7b65f,welcome,101,37.005
b92bf6e0,explore,92,127.852
b8eb1920,explore,70,62.901
b875d191,query,233,393.481
3727a3ee,explore,42,45.439
388db222,query,17,490.891
38c46a0c,,79,
37be0997,welcome,64,31.436
b8ead05f,query,17,377.531
392bb344,query,147,273.710
388e1bf1,query,114,419.963
b748f907,explore,47,89.673
38c69c32,query,95,367.300
37ff3f61,query,274,429.771
b8772f85,welcome,26,33.565
38d0ea32,welcome,83,32.061
b8adb447,query,33,312.823
b88b5558,explore,85,121.778
b83f476b,welcome,121,32.860
b7de9b1f,,80,
38bc55d4,welcome,79,29.192
b8a6f1e0,welcome,13,19.129
3844045c,explore,65,101.993
368734d7,query,17,379.709
b875d191,explore,618,104.092
3984f7cd,welcome,31,23.324
390907fb,welcome,7,29.301
387103e9,welcome,88,43.430
b90f1625,query,121,326.613
373a275a,query,277,362.526
b89ca3b9,query,42,416.284
b7de9b1f,index,17,48.642
b8414333,welcome,14,28.285
b6ba0b30,,10,
37f82740,welcome,58,34.244
392bb344,query,20,412.609
38c8566c,explore,40,113.915
388db222,explore,168,153.640
384b86c7,query,17,400.556
b8fb4a9e,query,17,315.618
b9121ceb,explore,38,42.684
39292953,query,72,410.654
3879d61c,welcome,34,27.911
b91b7c4d,explore,335,120.847
b86d686f,explore,223,139.318
b9364da2,explore,135,78.007
3919f44c,explore,22,106.337
b885b146,welcome,7,24.619
38aef102,explore,22,85.369
b8332135,query,65,385.753
b7a2ab15,query,91,399.226
b80f0c96,query,27,345.615
b85a6507,query,17,377.275
b8d38338,explore,92,114.798
b7de9b1f,query,104,447.662
b7df00a5,welcome,77,48.148
b8eb1920,welcome,44,20.354
38cc351a,explore,231,141.347
b7bf5ae9,explore,37,135.071
363d7725,welcome,7,32.988
38c9aa45,,58,
b90880a7,query,77,381.217
b90edf61,explore,70,110.445
b8bf42e3,explore,143,130.901
b8197ef9,explore,40,139.160
38cdcea8,welcome,64,30.716
b3af4d98,query,97,368.257
b8eb1920,query,17,315.958
b875d191,query,19,359.889
3854ad28,explore,70,90.265
371d3813,query,25,349.001
365440f2,explore,124,58.773
3865e9dc,query,17,373.259
392dc8b9,query,64,352.125
38da2018,query,17,379.372
b88b5558,query,394,363.700
b8241c8c,explore,22,181.582
b706be85,query,17,378.180
37a8612a,explore,138,85.384
b9263fad,welcome,8,26.259
385f2809,query,339,435.832
37edb214,explore,82,65.739
38c9aa45,explore,22,105.200
385f2809,explore,195,72.823
389e226e,index,7,62.902
386c50af,index,4,56.386
b8ac1d26,query,204,324.090
3919b62c,welcome,7,36.281
b92a2d09,query,262,511.812
385b205b,index,22,26.139
38102dae,explore,45,140.160
381c45a9,explore,22,91.888
b8565f4f,explore,22,98.324
b7a2ab15,query,139,423.092
37b8bebe,query,89,419.070
35ef71aa,query,42,393.965
3732a64a,welcome,8,29.871
b7a2ab15,query,17,230.616
3838d940,query,101,308.642
38670b73,welcome,70,29.210
380dfc80,query,163,340.440
b846324f,explore,22,42.652
38a24c06,query,25,292.129
b7c35fd2,query,108,335.399
385d51ea,explore,22,63.927
382b52fc,explore,22,151.125
386498cb,query,98,390.419
38d0ea32,explore,102,208.621
b7b846fd,,18,
b852efc1,welcome,15,27.015
b81b5daf,explore,89,137.264
3726ab3e,,22,
378076cc,query,240,409.631
37f82740,explore,22,101.595
38d7b251,query,19,392.478
3826e4e6,query,196,332.339
b83f476b,query,60,443.373
383fb7cf,welcome,9,36.811
38102dae,index,24,47.721
b909f606,query,87,335.199
38da2018,query,81,290.248
396fa6ac,query,17,288.224
38da2018,welcome,53,40.632
38c8566c,explore,342,111.806
380b2935,explore,166,175.445
b9121ceb,explore,28,90.714
b8ab5bb4,query,82,369.325
b8e44f4f,,13,
b90c6136,query,35,327.596
3910d42a,explore,243,155.823
3869a010,welcome,26,32.281
b903eb9b,explore,216,203.412
b794d301,,23,
335487c5,query,116,312.681
3952c0f7,query,25,368.205
b8a5833d,explore,216,88.280
b8aa8b4b,index,15,62.717
389834f7,welcome,15,28.245
39058bff,explore,61,168.976
3854ad28,,134,
b9364da2,explore,22,71.911
b8b59b49,query,29,465.938
b72e705f,welcome,14,21.294
391ace9d,query,106,352.616
38dca4c1,index,24,34.370
b84bb747,welcome,13,22.452
391ed5b4,welcome,7,33.578
383fb7cf,query,18,423.754
b8fb4a9e,query,242,346.238
38ff9881,welcome,35,26.790
b6d4dad1,query,17,346.382
b9121ceb,welcome,9,28.271
b842e96f,,16,
38da2018,explore,60,112.469
386e4c96,explore,104,125.415
3826e4e6,welcome,39,3.745
b78ff068,explore,25,125.611
384600d3,welcome,48,21.758
39872375,query,30,499.665
b977db22,index,16,60.008
38af6884,welcome,9,23.188
b705e81a,query,48,375.130
37cfb913,explore,107,96.630
3887fb46,query,72,331.009
b8c7b65f,query,110,361.604
b83cc372,welcome,38,27.210
36f55c1a,query,17,370.276
b875d191,query,17,464.928
3853659b,welcome,7,15.014
38b65c3c,query,152,440.177
38a6ac9c,explore,192,20.208
b6d4dad1,query,240,334.665
b933e9a4,,10,
b7d323af,query,44,361.657
380dfc80,welcome,131,39.507
b7df00a5,query,19,417.976
b842e96f,query,45,299.510
b90ac543,index,28,38.186
388e1bf1,welcome,17,18.509
367b6c76,explore,111,54.135
368734d7,query,129,462.439
371d3813,query,36,449.989
b86d686f,,284,
38fd099c,,36,
3850d040,welcome,78,38.824
37d3cd77,explore,22,138.855
b8e44f4f,welcome,7,34.409
b9323ca4,welcome,147,19.425
38c02c0a,,16,
38495474,explore,56,89.976
b80f0c96,explore,262,138.379
b90230e3,welcome,63,34.193
38c9aa45,explore,96,133.821
b908ea78,query,17,325.284
386c50af,query,17,325.746
38031905,query,222,413.244
b3af4d98,query,243,398.405
b7999f78,query,45,281.880
389c70df,explore,37,158.819
b85acdd7,query,88,457.460
b8332135,index,22,20.672
39443484,query,250,472.095
b8c70c23,explore,256,55.210
b909f606,query,30,346.813
b91e3344,welcome,51,28.525
b96619c7,index,6,35.729
b8e44f4f,query,46,398.753
b7de9b1f,welcome,32,34.959
35ef71aa,welcome,7,21.171
363d7725,explore,65,127.528
335487c5,query,96,434.740
385b205b,explore,416,79.320
3826e4e6,query,129,431.084
b8332135,explore,22,167.893
b7b846fd,explore,230,92.170
b8773702,explore,91,65.686
b7683e47,explore,102,119.655
b72fa2ad,query,17,441.350
b92a2d09,welcome,82,24.697
b91c3392,query,100,325.469
b5c22137,query,25,314.388
39050479,explore,40,131.718
b72fa2ad,query,33,343.552
b8d38338,explore,22,28.880
b96619c7,query,25,396.574
388e1bf1,explore,22,86.944
386d528d,query,17,441.544
390907fb,,36,
b8eb1920,query,27,429.375
3838d940,query,271,423.514
37b8bebe,,30,
391157fc,welcome,37,33.255
38d4ecba,query,58,258.442
38bf1b60,query,30,322.848
38c02c0a,explore,93,51.662
373a275a,explore,83,84.435
388e1bf1,welcome,26,30.790
b875d191,query,25,445.532
b8494e5a,welcome,155,31.390
383ea1f5,index,10,34.760
38c9aa45,query,145,302.317
381a33cd,explore,132,180.961
38da2018,welcome,53,25.705
39443484,query,140,413.530
38264fef,explore,556,75.587
b7c5d1d9,query,103,330.274
38c0b829,explore,115,147.497
39170def,query,216,315.935
38670b73,welcome,48,28.660
b8bd3816,welcome,12,33.420
b850d2ad,query,99,343.555
b8fb60fc,query,120,361.703
3776b24a,explore,66,96.746
3865e9dc,query,17,292.729
b909f606,query,91,343.399
386d528d,query,209,373.902
b81b5daf,query,71,279.092
37815311,welcome,29,19.199
b8e5fac0,query,25,475.158
3844045c,query,24,366.656
b8b574e8,query,17,367.239
3976aa28,explore,284,94.021
3771314f,welcome,37,30.487
b9020783,query,110,388.774
b8fb60fc,index,8,61.090
38d0ea32,query,65,415.319
386d528d,query,247,374.941
39115b21,index,4,60.929
b7f88841,explore,22,89.665
